target,gr_code,model,global_rmsd,lddt,tm_score,gdt_ts,clashscore,cc_mask,cc_peaks,tempy_mi,tempy_smoc,ai,ai_bb,ai_base,id
R1128,489,2,36.16,0.656346081,0.2748,16.071,91.53,0.1152,-0.2758,0.008994049,0.308740316,0.295247525,0.264355742,0.335460346,818
R1128,489,3,32.64,0.653055782,0.2806,15.756,118.13,0.1401,-0.2771,0.008826648,0.319450353,0.297029703,0.272759104,0.328623519,819
R1128,489,4,36.03,0.659584614,0.2883,16.282,112.72,0.1163,-0.2933,0.008780897,0.266324351,0.29049505,0.25140056,0.341385597,820
R1128,489,5,32.44,0.652765969,0.2761,15.651,110.92,0.1576,-0.2413,0.009016666,0.33016859,0.323960396,0.302170868,0.352324521,821
R1136,29,1,48.02,0.277762606,0.2004,9.96,6.49,0.061,-0.2414,0.019354244,0.251351126,0.264186396,0.258467023,0.271530758,822
R1136,29,2,56.36,0.262242485,0.1935,5.414,2.5,0.0402,-0.2679,0.026821407,0.465756614,0.252661907,0.24442959,0.26323319,823
R1136,29,3,67.08,0.238651454,0.2138,5.08,18.4,0.0463,-0.1929,0.029295356,0.477310885,0.319554052,0.290106952,0.357367668,824
R1136,29,4,55.68,0.258902508,0.2006,5.214,3.75,0.0335,-0.2387,0.0240692,0.364862325,0.254916698,0.252005348,0.275250358,825
R1136,29,5,56.34,0.240359949,0.1759,3.81,2.83,0.0318,-0.2413,0.024560283,0.389596537,0.265564324,0.258244207,0.274964235,826
R1136,35,1,53.88,0.534029243,0.24,9.759,0.5,0.0374,-0.2828,0.020784989,0.343770068,0.238381561,0.209224599,0.28583691,827
R1136,35,2,53.08,0.533946838,0.2141,11.23,0.58,0.0313,-0.2473,0.025244584,0.42644464,0.286483778,0.24131016,0.344492132,828
R1136,35,3,52.38,0.532883559,0.2205,10.294,0.58,0.0388,-0.2704,0.021855911,0.340915323,0.262056871,0.21902852,0.317310443,829
R1136,35,4,47.66,0.329108261,0.1891,6.083,1.66,0.0376,-0.2544,0.018567121,0.240542341,0.248903921,0.233957219,0.268097282,830
R1136,35,5,76.88,0.366544785,0.1989,9.893,0.92,0.0386,-0.2972,0.017203492,0.30007779,0.216459977,0.198306595,0.241773963,831
R1136,54,1,43.36,0.627109624,0.2395,11.698,6.66,0.0347,-0.28,0.018885244,0.261773096,0.249404986,0.23083779,0.273247496,832
R1136,54,2,29.41,0.635439182,0.2528,11.631,4.25,0.0532,-0.2442,0.021510185,0.327655778,0.263184267,0.247771836,0.28297568,833
R1136,54,3,38.71,0.605001014,0.207,11.364,9.4,0.0554,-0.2727,0.017333864,0.258097665,0.242891144,0.227049911,0.26323319,834
R1136,54,4,28.24,0.613032448,0.2529,11.43,6.9,0.0518,-0.2926,0.019987275,0.307938237,0.238632093,0.222816399,0.258941345,835
R1136,54,5,27.29,0.648704392,0.3805,14.773,6.74,0.061,-0.2321,0.023941224,0.39606254,0.300263059,0.262254902,0.3490701,836
R1136,76,1,44.26,0.558317909,0.1938,9.492,5.24,0.0681,-0.3047,0.018721123,0.281967994,0.214455718,0.198083779,0.235479256,837
R1136,76,2,46.07,0.577661649,0.2379,12.634,2.83,0.07,-0.218,0.018764776,0.346398093,0.281347864,0.248217469,0.323891273,838
R1136,76,3,39.85,0.563056393,0.2271,9.158,3.25,0.0561,-0.309,0.015452359,0.271492766,0.220593762,0.209893048,0.234334764,839
R1136,76,4,41.75,0.531210227,0.2975,10.829,4.33,0.0681,-0.2374,0.021412801,0.315329714,0.263184267,0.234180036,0.300429185,840
R1136,76,5,33.43,0.571308508,0.2374,11.23,3.41,0.0435,-0.2817,0.017227965,0.202356311,0.236627834,0.22214795,0.255221745,841
